date,dove,base,hawk
2006-01-01,0.9999921010706944,7.898928363764957e-06,9.394000953784342e-13
2006-02-01,0.9999922820936119,7.717905568830102e-06,8.169910293596612e-13
2006-03-01,0.9999923490293795,7.650969841720948e-06,7.763924687418529e-13
2006-04-01,0.9999923492241365,7.650775112914933e-06,7.482571510801301e-13
2006-05-01,0.9999923407743552,7.659224891324612e-06,7.510574784682059e-13
2006-06-01,0.999992290895553,7.709103706249665e-06,7.382233277604637e-13
2006-07-01,0.9999923596032655,7.640395963576356e-06,7.683054447003008e-13
2006-08-01,0.9999923322530209,7.667746197194297e-06,7.794403399520909e-13
2006-09-01,0.9999923275965418,7.672402664721e-06,7.909118593402902e-13
2006-10-01,0.9999922440392736,7.7559598837484e-06,8.40306852801293e-13
2006-11-01,0.9999919867489373,8.013250156760413e-06,9.035525295827229e-13
2006-12-01,0.999992014450106,7.985548957374962e-06,9.342489848650961e-13
2007-01-01,0.9999919274184864,8.072580541980154e-06,9.691965681812814e-13
2007-02-01,0.9999917459512221,8.25404777220679e-06,1.0034646874121229e-12
2007-03-01,0.9999918535478017,8.146451172131811e-06,1.02403245465836e-12
2007-04-01,0.9999916641215674,8.335877341413485e-06,1.0891694111698689e-12
2007-05-01,0.9999913296624698,8.670336373697986e-06,1.1544796950518144e-12
2007-06-01,0.9999915245897246,8.475409198825922e-06,1.0745265777364741e-12
2007-07-01,0.9999921696685563,7.830330542857565e-06,8.986079194076343e-13
2007-08-01,0.9999923560532432,7.64394597872733e-06,7.756236114538114e-13
2007-09-01,0.999992349707707,7.650291537209038e-06,7.534067735222153e-13
2007-10-01,0.9999922918992938,7.708099910995218e-06,7.926754311160399e-13
2007-11-01,0.9999923285503091,7.671448939429175e-06,7.492403643727452e-13
2007-12-01,0.999992348022404,7.651976800992244e-06,7.929251380362799e-13
2008-01-01,0.9999920147543472,7.98524471459938e-06,9.359452107970695e-13
2008-02-01,0.999990398430259,9.601566546483149e-06,3.1922903656410057e-12
2008-03-01,0.9999688536317171,3.114635694448548e-05,1.133651364818121e-11
2008-04-01,0.9999565659174872,4.343389495690479e-05,1.8755413655695557e-10
2008-05-01,0.9995889629890654,0.0004110357638610237,1.2470717219394198e-09
