date,dove,base,hawk
2001-03-01,0.9999795518484506,2.0448143361821998e-05,8.18384266055867e-12
2001-04-01,0.9999837711687448,1.6228823702478114e-05,7.548993119995813e-12
2001-05-01,0.9999969656583955,3.03434013662862e-06,1.464300486594988e-12
2001-06-01,0.9999978258888141,2.1741109223947666e-06,2.6008961154236455e-13
2001-07-01,0.9999978238910049,2.1761088443622244e-06,1.4734529594791232e-13
2001-08-01,0.9999983010953399,1.6989045601500442e-06,9.650774973660741e-14
2001-09-01,0.9999986448302483,1.3551697075461762e-06,4.0943569689865837e-14
2001-10-01,0.9999991295234707,8.704765084370811e-07,1.7439194971191512e-14
2001-11-01,0.9999993357710372,6.642289547154374e-07,4.621104447509364e-15
2001-12-01,0.999999663941935,3.3605806017227047e-07,1.4699759128922499e-15
2002-01-01,0.9999997610625931,2.389374029412486e-07,5.995199750462011e-16
2002-02-01,0.9999997613832777,2.3861671854088094e-07,3.6676223120212873e-16
2002-03-01,0.9999997973259693,2.0267402698060427e-07,3.4152797177819076e-16
2002-04-01,0.9999997982801162,2.0171988024154886e-07,2.8605989007751947e-16
2002-05-01,0.999999802660749,1.9733924769057467e-07,2.8836861949995314e-16
2002-06-01,0.9999998028552064,1.9714478994561187e-07,2.8458579696339273e-16
2002-07-01,0.9999998016841609,1.983158354803937e-07,2.8070039231649314e-16
2002-08-01,0.9999998026332476,1.9736674903803267e-07,2.8318614713917096e-16
2002-09-01,0.9999998032055698,1.9679442656953311e-07,3.916861234945992e-16
2002-10-01,0.9999997304808926,2.695191039552545e-07,3.389578217143997e-16
2002-11-01,0.9999997915003168,2.084996797565439e-07,3.8525799351281155e-16
2002-12-01,0.9999997981305514,2.018694453093549e-07,3.673212500510353e-16
2003-01-01,0.9999997822443465,2.177556504556115e-07,3.943311473696949e-16
2003-02-01,0.9999997898441703,2.1015582668764146e-07,4.4369252488262786e-16
2003-03-01,0.9999997661697323,2.3383026455986284e-07,6.043221230462333e-16
2003-04-01,0.9999997213104577,2.786895391720978e-07,6.104821951220321e-16
2003-05-01,0.9999998012981027,1.9870189429575237e-07,4.427023953547201e-16
2003-06-01,0.9999997926679587,2.0733203822922053e-07,5.032568768774035e-16
2003-07-01,0.9999997029897799,2.9701021660865657e-07,8.521015209415947e-16
2003-08-01,0.9999997136497432,2.863502526688179e-07,1.4707369583716409e-15
2003-09-01,0.9999996305318637,3.694681320234375e-07,1.5709059397470788e-15
2003-10-01,0.9999997061594916,2.938405039910891e-07,1.538955004218863e-15
2003-11-01,0.9999996976196297,3.0238036622219023e-07,1.1543034539591556e-15
2003-12-01,0.9999997283111776,2.7168881831446116e-07,1.326708177009196e-15
2004-01-01,0.999999648670124,3.5132987233152004e-07,9.437583978962893e-16
2004-02-01,0.9999998027652723,1.9723472442206705e-07,5.223602017609754e-16
2004-03-01,0.9999997934535929,2.0654640400400155e-07,2.903806698586796e-16
2004-04-01,0.9999997946717244,2.0532827245979246e-07,2.917951986632284e-16
2004-05-01,0.9999998022745341,1.977254625894274e-07,2.9141302205470206e-16
2004-06-01,0.9999998035520985,1.9644789822097447e-07,3.0555992496325313e-16
2004-07-01,0.9999997911641995,2.0883579728558664e-07,3.676776822938282e-16
2004-08-01,0.9999997841707031,2.1582929366364534e-07,3.7580644633671335e-16
2004-09-01,0.9999998032749272,1.9672506973110425e-07,3.094747880537374e-16
2004-10-01,0.9999998034039781,1.965960188606401e-07,2.8622892523213486e-16
2004-11-01,0.9999998016298869,1.9837010995581537e-07,3.098974123698651e-16
2004-12-01,0.9999997975586294,2.0244136715061094e-07,5.660690921194263e-16
2005-01-01,0.9999996483032827,3.516967128009483e-07,1.5190257639057021e-15
2005-02-01,0.9999995780568827,4.21943111425021e-07,2.9095683922402687e-15
2005-03-01,0.9999996197309046,3.802690903796542e-07,2.1253755925776813e-15
2005-04-01,0.999999735879215,2.641207811422583e-07,9.207051644212469e-16
2005-05-01,0.9999997977105962,2.0228940058834854e-07,4.422998696830799e-16
2005-06-01,0.9999997632354561,2.3676454063837153e-07,3.023449774298265e-16
2005-07-01,0.9999998033760994,1.9662389751564742e-07,3.456701128232077e-16
2005-08-01,0.9999998003603237,1.9963967342566745e-07,3.0914471962226226e-16
2005-09-01,0.9999998014967149,1.9850328232037645e-07,3.2156661045085653e-16
2005-10-01,0.9999997931964333,2.068035638087763e-07,3.4775373978074493e-16
2005-11-01,0.9999997943213504,2.056786464790325e-07,3.4822883553594697e-16
2005-12-01,0.9999997998400275,2.0015996955423296e-07,3.2277593158451995e-16
2006-01-01,0.9999998025829734,1.9741702389685509e-07,3.0234706398990844e-16
2006-02-01,0.9999998027598098,1.972401871918263e-07,3.7843049080537687e-16
2006-03-01,0.999999747750822,2.5224917487739476e-07,6.522239280150138e-16
2006-04-01,0.9999995805452216,4.1945477480767463e-07,1.1205783696154461e-15
2006-05-01,0.9999996074177282,3.9258226741209816e-07,2.0928951270213037e-15
2006-06-01,0.9999995255693369,4.7443065942597885e-07,1.3511376833354904e-15
2006-07-01,0.9999997200912178,2.79908778841631e-07,9.902504098637722e-16
2006-08-01,0.9999997449148413,2.550851559827327e-07,5.355794922832844e-16
2006-09-01,0.9999997557659628,2.442340345400988e-07,4.764245768356232e-16
2006-10-01,0.9999997558735829,2.4412641442280445e-07,3.879881330613904e-16
2006-11-01,0.9999997928299061,2.0717009129598e-07,3.8008248939295117e-16
2006-12-01,0.9999997806928214,2.1930717604608108e-07,3.0282535421535894e-16
2007-01-01,0.9999997996225265,2.003774710256469e-07,3.0738464755295537e-16
2007-02-01,0.9999998036005884,1.963994092552546e-07,2.917254185240609e-16
2007-03-01,0.9999998032926616,1.967073361235294e-07,2.860116261741933e-16
2007-04-01,0.9999998009952508,1.9900474690921242e-07,3.1306453014311773e-16
